player_id,player,team,club_id,position,position_group,market_value_m,age,minutes_per_app,goals_per90,assists_per90,cards_per90,days_since,selected_proxy
671735,Jorg Schreuders,FC Groningen,202,Left Winger,att,1.7,21.97946611909651,84.7,0.10625737898465171,0.21251475796930341,0.10625737898465171,108.0,1
237244,Marco Rente,FC Groningen,202,Right-Back,def,1.3,29.516769336071185,79.9,0.11264080100125157,0.22528160200250313,0.11264080100125157,108.0,1
464444,Brynjólfur Willumsson,FC Groningen,202,Centre-Forward,att,0.9,26.05612594113621,27.6,0.0,0.0,0.32608695652173914,123.0,0
913289,Tyrique Mercera,FC Groningen,202,Right-Back,def,0.6,22.704996577686515,40.6,0.0,0.4433497536945813,0.6650246305418719,123.0,0
232015,Oskar Zawada,FC Groningen,202,Centre-Forward,att,0.5,30.584531143052704,18.3,0.9836065573770492,0.0,0.0,179.0,0
671734,Wouter Prins,FC Groningen,202,Left-Back,def,0.45,22.570841889117045,26.2,0.0,0.0,0.0,108.0,0
1053908,Travis Hernes,FC Groningen,202,Central Midfield,mid,0.35,20.826830937713893,26.7,0.0,0.0,0.33707865168539325,108.0,0
187809,Mats Seuntjens,FC Groningen,202,Attacking Midfield,mid,0.275,34.37645448323067,10.6,0.0,0.0,0.0,123.0,0
125769,Marvin Peersman,FC Groningen,202,Left-Back,def,0.25,35.559206023271734,83.8,0.10739856801909307,0.10739856801909307,0.0,108.0,0
215551,Hidde Jurjus,FC Groningen,202,Goalkeeper,gk,0.25,32.56125941136208,81.7,0.0,0.0,0.0,164.0,0
387996,Rui Mendes,FC Groningen,202,Right Winger,att,0.2,26.811772758384667,14.4,0.0,0.0,1.25,108.0,0
728516,Lovro Stubljar,FC Groningen,202,Goalkeeper,gk,0.15,22.064339493497606,0.0,0.0,0.0,0.0,,0
848755,Sven Bouland,FC Groningen,202,Centre-Back,def,0.15,20.525667351129364,24.0,0.0,0.0,0.0,592.0,0
1172424,Elvis van der Laan,FC Groningen,202,Centre-Back,def,0.1,18.507871321013006,0.0,0.0,0.0,0.0,,0
949874,Mark Hoekstra,FC Groningen,202,Right Winger,att,0.075,20.55852156057495,8.5,0.0,0.0,1.0,214.0,0
747635,Dirk Baron,FC Groningen,202,Goalkeeper,gk,0.025,24.046543463381244,0.0,0.0,0.0,0.0,,0
847451,Robin Kelder,FC Groningen,202,Centre-Back,def,,21.440109514031484,0.0,0.0,0.0,0.0,,0
1143430,Ryan Metu,FC Groningen,202,Left Winger,att,,18.012320328542096,13.0,0.0,0.0,0.0,115.0,0
983677,Mats Rots,FC Twente,317,Left-Back,def,12.0,20.479123887748116,89.8,0.0,0.10022271714922049,0.10022271714922049,108.0,1
547499,Bart van Rooij,FC Twente,317,Right-Back,def,10.0,25.270362765229294,88.5,0.1016949152542373,0.2033898305084746,0.0,108.0,1
1189172,Ruud Nijstad,FC Twente,317,Centre-Back,def,10.0,18.625598904859686,82.9,0.10856453558504221,0.0,0.0,108.0,1
